instance,period,customers,station_policy,active_stations,algorithm,runtime_seconds,objective,distance,tardiness,routes,recharges,infeasible_legs
c103C15,3,12,phased,4,grasp,0.0030615000005127513,953.8804914679342,453.88049146793423,0.0,5.0,2.0,0.0
c103C15,3,12,phased,4,mp_eavns,0.09015790000012203,895.0062803761714,395.00628037617145,0.0,5.0,1.0,0.0
c103C15,3,12,all,5,edd,7.599999662488699e-06,972.6851475542035,472.6851475542034,0.0,5.0,2.0,0.0
c103C15,3,12,all,5,sweep,7.100000402715523e-06,1270.0222111657365,377.05162575795293,39.29705854077835,5.0,1.0,0.0
c103C15,3,12,all,5,nearest,3.0199999855540227e-05,1004698.8605195351,462.52082555378047,373.63396939813765,5.0,1.0,1.0
c103C15,3,12,all,5,grasp,0.0029433999998218496,991.4925300140638,491.49253001406385,0.0,5.0,3.0,0.0
c103C15,3,12,all,5,mp_eavns,0.09822200000053272,895.0062803761714,395.00628037617145,0.0,5.0,1.0,0.0
c103C15,4,15,depot,1,edd,7.800000275892671e-06,1001401.2032319633,701.2032319633606,0.0,7.0,2.0,1.0
c103C15,4,15,depot,1,sweep,5.599999894911889e-06,2006876.1147447622,457.12090668388373,581.8993838078211,6.0,0.0,2.0
c103C15,4,15,depot,1,nearest,3.999999989900971e-05,3007180.888440223,513.5331138821639,606.7355326340643,6.0,0.0,3.0
c103C15,4,15,depot,1,grasp,0.004508899999564164,6715.743117584672,634.5417967143661,548.1201320870307,6.0,3.0,0.0
c103C15,4,15,depot,1,mp_eavns,0.12751380000008794,1147.053597602436,547.053597602436,0.0,6.0,2.0,0.0
c103C15,4,15,phased,5,edd,8.399999387620483e-06,2001373.3375432484,673.3375432484864,0.0,7.0,2.0,2.0
c103C15,4,15,phased,5,sweep,7.600000571983401e-06,6895.215410279031,476.22157220081976,581.8993838078211,6.0,2.0,0.0
c103C15,4,15,phased,5,nearest,3.980000019510044e-05,2007186.6242613052,519.2689349644495,606.7355326340643,6.0,1.0,2.0
c103C15,4,15,phased,5,grasp,0.005840200000420737,1152.304608417006,552.3046084170059,0.0,6.0,2.0,0.0
c103C15,4,15,phased,5,mp_eavns,0.1379796000001079,1084.3223035838635,484.32230358386346,0.0,6.0,1.0,0.0
c103C15,4,15,all,5,edd,9.100000170292333e-06,2001373.3375432484,673.3375432484864,0.0,7.0,2.0,2.0
c103C15,4,15,all,5,sweep,8.399999387620483e-06,6895.215410279031,476.22157220081976,581.8993838078211,6.0,2.0,0.0
c103C15,4,15,all,5,nearest,4.360000002634479e-05,2007186.6242613052,519.2689349644495,606.7355326340643,6.0,1.0,2.0
c103C15,4,15,all,5,grasp,0.0067945000000690925,3247.378459435329,671.9080001469711,197.54704592883581,6.0,6.0,0.0
c103C15,4,15,all,5,mp_eavns,0.15326199999981327,1084.3223035838635,484.32230358386346,0.0,6.0,1.0,0.0
c103C5,1,2,depot,1,edd,4.599999556376133e-06,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,depot,1,sweep,2.200000380980782e-06,8986.543152939812,74.05505797167908,881.2488094968134,1.0,0.0,0.0
c103C5,1,2,depot,1,nearest,8.400000297115184e-06,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,depot,1,grasp,0.00012489999971876387,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,depot,1,mp_eavns,0.0013552000000345288,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,phased,2,edd,2.100000529026147e-06,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,phased,2,sweep,2.200000380980782e-06,8986.543152939812,74.05505797167908,881.2488094968134,1.0,0.0,0.0
c103C5,1,2,phased,2,nearest,4.300000000512227e-06,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,phased,2,grasp,0.00011640000047918875,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,phased,2,mp_eavns,0.0013410000001385924,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,all,2,edd,2.3000002329354174e-06,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,all,2,sweep,1.8999999156221747e-06,8986.543152939812,74.05505797167908,881.2488094968134,1.0,0.0,0.0
c103C5,1,2,all,2,nearest,4.200000148557592e-06,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,all,2,grasp,0.00011979999999311985,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,1,2,all,2,mp_eavns,0.0016120000000228174,174.05505797167908,74.05505797167908,0.0,1.0,0.0,0.0
c103C5,2,3,depot,1,edd,4.099999387108255e-06,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,depot,1,sweep,2.599999788799323e-06,9148.15484014281,135.66674517467652,881.2488094968134,2.0,0.0,0.0
c103C5,2,3,depot,1,nearest,1.0400000064691994e-05,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,depot,1,grasp,0.00018649999947228935,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,depot,1,mp_eavns,0.003059399999983725,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,phased,2,edd,4.400000761961564e-06,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,phased,2,sweep,4.000000444648322e-06,9148.15484014281,135.66674517467652,881.2488094968134,2.0,0.0,0.0
c103C5,2,3,phased,2,nearest,9.000000318337698e-06,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,phased,2,grasp,0.00018570000065665226,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,phased,2,mp_eavns,0.004075400000147056,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,all,2,edd,4.499999704421498e-06,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,all,2,sweep,3.99999953515362e-06,9148.15484014281,135.66674517467652,881.2488094968134,2.0,0.0,0.0
c103C5,2,3,all,2,nearest,1.049999991664663e-05,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
c103C5,2,3,all,2,grasp,0.00018810000074154232,335.6667451746765,135.66674517467652,0.0,2.0,0.0,0.0
