instance,period,customers,station_policy,active_stations,algorithm,objective,distance,tardiness,routes,recharges,infeasible_legs
c208C5,1,2,all,3,nearest,208.7976256082726,108.7976256082726,0.0,1.0,1.0,0.0
c208C5,1,2,all,3,grasp,208.7976256082726,108.7976256082726,0.0,1.0,1.0,0.0
c208C5,2,3,depot,1,edd,2000244.7260252486,144.72602524866417,0.0,1.0,0.0,2.0
c208C5,2,3,depot,1,sweep,2008053.8064341561,143.1175970811925,781.0688837074972,1.0,0.0,2.0
c208C5,2,3,depot,1,nearest,2000244.7260252486,144.72602524866417,0.0,1.0,0.0,2.0
c208C5,2,3,depot,1,grasp,2000244.7260252486,144.72602524866417,0.0,1.0,0.0,2.0
c208C5,2,3,phased,2,edd,2000244.7260252486,144.72602524866417,0.0,1.0,0.0,2.0
c208C5,2,3,phased,2,sweep,2008053.8064341561,143.1175970811925,781.0688837074972,1.0,0.0,2.0
c208C5,2,3,phased,2,nearest,2000244.7260252486,144.72602524866417,0.0,1.0,0.0,2.0
c208C5,2,3,phased,2,grasp,250.8429763264092,150.8429763264092,0.0,1.0,1.0,0.0
c208C5,2,3,all,3,edd,261.827294184948,161.82729418494802,0.0,1.0,2.0,0.0
c208C5,2,3,all,3,sweep,2008053.8064341561,143.1175970811925,781.0688837074972,1.0,0.0,2.0
c208C5,2,3,all,3,nearest,261.827294184948,161.82729418494802,0.0,1.0,2.0,0.0
c208C5,2,3,all,3,grasp,250.8429763264092,150.8429763264092,0.0,1.0,1.0,0.0
c208C5,3,4,depot,1,edd,3000437.0691012903,237.06910129043374,0.0,2.0,0.0,3.0
c208C5,3,4,depot,1,sweep,3008243.895279193,233.2064421176342,781.0688837074972,2.0,0.0,3.0
c208C5,3,4,depot,1,nearest,3000434.8148702853,234.81487028510585,0.0,2.0,0.0,3.0
c208C5,3,4,depot,1,grasp,2000385.5050291598,185.5050291598807,0.0,2.0,0.0,2.0
c208C5,3,4,phased,3,edd,461.0142443663896,261.0142443663896,0.0,2.0,3.0,0.0
c208C5,3,4,phased,3,sweep,2008252.9933843375,242.30454726263412,781.0688837074972,2.0,1.0,2.0
c208C5,3,4,phased,3,nearest,461.0142443663896,261.0142443663896,0.0,2.0,3.0,0.0
c208C5,3,4,phased,3,grasp,408.3355109481762,208.33551094817622,0.0,2.0,2.0,0.0
c208C5,3,4,all,3,edd,461.0142443663896,261.0142443663896,0.0,2.0,3.0,0.0
c208C5,3,4,all,3,sweep,2008252.9933843375,242.30454726263412,781.0688837074972,2.0,1.0,2.0
c208C5,3,4,all,3,nearest,461.0142443663896,261.0142443663896,0.0,2.0,3.0,0.0
c208C5,3,4,all,3,grasp,408.3355109481762,208.33551094817622,0.0,2.0,2.0,0.0
c208C5,4,5,depot,1,edd,3000573.3853611276,273.38536112769765,0.0,3.0,0.0,3.0
c208C5,4,5,depot,1,sweep,3008250.0282846666,239.33944759171942,781.0688837074972,2.0,0.0,3.0
c208C5,4,5,depot,1,nearest,3000445.969603592,245.96960359205272,0.0,2.0,0.0,3.0
c208C5,4,5,depot,1,grasp,3000445.969603592,245.96960359205272,0.0,2.0,0.0,3.0
c208C5,4,5,phased,3,edd,610.8179417599827,310.81794175998266,0.0,3.0,3.0,0.0
c208C5,4,5,phased,3,sweep,2008264.6303835106,253.9415464357089,781.0688837074972,2.0,1.0,2.0
c208C5,4,5,phased,3,nearest,470.45577547181006,270.45577547181006,0.0,2.0,3.0,0.0
c208C5,4,5,phased,3,grasp,456.162931981936,256.162931981936,0.0,2.0,2.0,0.0
c208C5,4,5,all,3,edd,610.8179417599827,310.81794175998266,0.0,3.0,3.0,0.0
c208C5,4,5,all,3,sweep,2008264.6303835106,253.9415464357089,781.0688837074972,2.0,1.0,2.0
c208C5,4,5,all,3,nearest,470.45577547181006,270.45577547181006,0.0,2.0,3.0,0.0
c208C5,4,5,all,3,grasp,456.162931981936,256.162931981936,0.0,2.0,2.0,0.0
