instance,period,customers,station_policy,active_stations,algorithm,runtime_seconds,objective,distance,tardiness,routes,recharges,infeasible_legs
c103C15,2,8,all,5,edd,5.700000656361226e-06,2000734.2104059816,334.2104059815766,0.0,4.0,2.0,2.0
c103C15,2,8,all,5,sweep,6.100000064179767e-06,925.4403601098969,232.4697747021134,39.29705854077835,3.0,2.0,0.0
c103C15,2,8,all,5,nearest,1.9600000086938962e-05,2001245.1474222925,303.81534862230376,64.13320736702158,3.0,3.0,2.0
c103C15,2,8,all,5,grasp,0.002903600000536244,539.2803649215114,239.28036492151134,0.0,3.0,2.0,0.0
c103C15,2,8,all,5,mp_eavns,0.06020249999983207,539.2803649215114,239.2803649215113,0.0,3.0,2.0,0.0
c103C15,3,12,depot,1,edd,3.4699999559961725e-05,5000972.518624178,472.5186241777068,0.0,5.0,1.0,5.0
c103C15,3,12,depot,1,sweep,6.8999997893115506e-06,5001256.657366731,363.68678132330257,39.29705854077835,5.0,0.0,5.0
c103C15,3,12,depot,1,nearest,3.239999932702631e-05,7001442.476984758,460.9220405436099,48.15549442140352,5.0,0.0,7.0
c103C15,3,12,depot,1,grasp,0.002727500000219152,7000940.26077203,440.26077202958663,0.0,5.0,0.0,7.0
c103C15,3,12,depot,1,mp_eavns,0.12388100000043778,4000901.895184672,401.8951846719182,0.0,5.0,1.0,4.0
c103C15,3,12,phased,4,edd,1.1000000085914508e-05,2000997.1150506665,497.1150506665846,0.0,5.0,4.0,2.0
c103C15,3,12,phased,4,sweep,9.999999747378752e-06,1001275.7323310153,382.761745607456,39.29705854077835,5.0,3.0,1.0
c103C15,3,12,phased,4,nearest,5.380000038712751e-05,4001465.1845331686,483.62958895444035,48.15549442140352,5.0,3.0,4.0
c103C15,3,12,phased,4,grasp,0.00626769999962562,1012471.5023340506,510.95571330771503,1146.0546620742832,5.0,6.0,1.0
c103C15,3,12,phased,4,mp_eavns,0.1371804999998858,1000881.4901259481,381.49012594814513,0.0,5.0,3.0,1.0
c103C15,3,12,all,5,edd,8.099999831756577e-06,2000997.1150506665,497.1150506665846,0.0,5.0,4.0,2.0
c103C15,3,12,all,5,sweep,7.999999979801942e-06,1291.0676106913588,398.0970252835754,39.29705854077835,5.0,4.0,0.0
c103C15,3,12,all,5,nearest,3.329999981360743e-05,2001487.0574736653,505.5025294512378,48.15549442140352,5.0,5.0,2.0
c103C15,3,12,all,5,grasp,0.004609600000549108,7160.670714713512,509.8176698603023,615.085304485321,5.0,6.0,0.0
c103C15,3,12,all,5,mp_eavns,0.1370747000000847,896.8254056242645,396.82540562426453,0.0,5.0,4.0,0.0
c103C15,4,15,depot,1,edd,7.900000127847306e-06,11001364.208340697,664.2083406976287,0.0,7.0,0.0,11.0
c103C15,4,15,depot,1,sweep,5.899999450775795e-06,6006876.114744762,457.12090668388373,581.8993838078211,6.0,0.0,6.0
c103C15,4,15,depot,1,nearest,4.27999993917183e-05,8007180.8884402225,513.5331138821639,606.7355326340643,6.0,0.0,8.0
c103C15,4,15,depot,1,grasp,0.004226600000038161,7006533.842438114,507.8191854435876,542.6023252670427,6.0,0.0,7.0
c103C15,4,15,depot,1,mp_eavns,0.19367489999967802,5001087.177489308,487.1774893076281,0.0,6.0,1.0,5.0
c103C15,4,15,phased,5,edd,8.300000445160549e-06,2001437.4712809862,737.4712809862157,0.0,7.0,8.0,2.0
c103C15,4,15,phased,5,sweep,7.700000423938036e-06,1006900.9255301285,481.93169205032285,581.8993838078211,6.0,4.0,1.0
c103C15,4,15,phased,5,nearest,4.0299999454873614e-05,3007228.6971960226,561.3418696817973,606.7355326340643,6.0,5.0,3.0
c103C15,4,15,phased,5,grasp,0.009814000000005763,1260.4728291859824,660.4728291859825,0.0,6.0,9.0,0.0
c103C15,4,15,phased,5,mp_eavns,0.22362869999960822,1086.7818366591425,486.7818366591426,0.0,6.0,5.0,0.0
c103C15,4,15,all,5,edd,1.3900000340072438e-05,2001437.4712809862,737.4712809862157,0.0,7.0,8.0,2.0
c103C15,4,15,all,5,sweep,1.2999999853491317e-05,1006900.9255301285,481.93169205032285,581.8993838078211,6.0,4.0,1.0
c103C15,4,15,all,5,nearest,6.41999995423248e-05,3007228.6971960226,561.3418696817973,606.7355326340643,6.0,5.0,3.0
c103C15,4,15,all,5,grasp,0.011212800000066636,1273.97001685628,673.97001685628,0.0,6.0,10.0,0.0
c103C15,4,15,all,5,mp_eavns,0.23221899999953166,1086.7818366591425,486.7818366591426,0.0,6.0,5.0,0.0
c103C5,1,2,depot,1,edd,4.200000148557592e-06,1000174.0550579716,74.05505797167908,0.0,1.0,0.0,1.0
c103C5,1,2,depot,1,sweep,2.2999993234407157e-06,2000174.0550579717,74.05505797167908,0.0,1.0,0.0,2.0
c103C5,1,2,depot,1,nearest,7.700000423938036e-06,1000174.0550579716,74.05505797167908,0.0,1.0,0.0,1.0
c103C5,1,2,depot,1,grasp,0.0001480999999330379,1000174.0550579716,74.05505797167908,0.0,1.0,0.0,1.0
c103C5,1,2,depot,1,mp_eavns,0.0016741999997975654,1000174.0550579716,74.05505797167908,0.0,1.0,0.0,1.0
c103C5,1,2,phased,2,edd,2.100000529026147e-06,174.12124328779498,74.12124328779497,0.0,1.0,1.0,0.0
c103C5,1,2,phased,2,sweep,1.600000359758269e-06,9151.449747937731,75.4949264691462,897.5954821468586,1.0,1.0,0.0
c103C5,1,2,phased,2,nearest,4.200000148557592e-06,174.12124328779498,74.12124328779497,0.0,1.0,1.0,0.0
c103C5,1,2,phased,2,grasp,0.0001750999999785563,174.12124328779498,74.12124328779497,0.0,1.0,1.0,0.0
c103C5,1,2,phased,2,mp_eavns,0.0021006999995734077,174.12124328779498,74.12124328779497,0.0,1.0,1.0,0.0
c103C5,1,2,all,2,edd,1.8999999156221747e-06,174.12124328779498,74.12124328779497,0.0,1.0,1.0,0.0
c103C5,1,2,all,2,sweep,1.4000006558489986e-06,9151.449747937731,75.4949264691462,897.5954821468586,1.0,1.0,0.0
c103C5,1,2,all,2,nearest,4.000000444648322e-06,174.12124328779498,74.12124328779497,0.0,1.0,1.0,0.0
c103C5,1,2,all,2,grasp,0.00017279999974562088,174.12124328779498,74.12124328779497,0.0,1.0,1.0,0.0
c103C5,1,2,all,2,mp_eavns,0.002103200000419747,174.12124328779498,74.12124328779497,0.0,1.0,1.0,0.0
c103C5,2,3,depot,1,edd,3.000000106112566e-06,2000335.6667451747,135.66674517467652,0.0,2.0,0.0,2.0
c103C5,2,3,depot,1,sweep,2.499999936844688e-06,3000335.6667451747,135.66674517467652,0.0,2.0,0.0,3.0
c103C5,2,3,depot,1,nearest,6.999999641266186e-06,2000335.6667451747,135.66674517467652,0.0,2.0,0.0,2.0
